id,name,address,date,phone,email,excluded,approved,balance,countryId
746,Prof. Joachim Poulsen,Remisegade 15 5764 Løgumkloster,1936-05-12,+45 50 77 54 15,boje47@example.com,False,False,788666,DK
747,Hr René Kristoffersen,Tingskiftevej 5 7339 Farum,1942-07-08,1576 2301,saraholm@example.com,False,True,39837,DK
748,Univ.Prof. Johannes Møller,Lyngvigvej 4 1153 Dronningmølle,1969-03-10,+45 30979841,osvendsen@example.com,False,False,684770,DK
749,Amanda Johansen-Kristiansen,Borgervej 4 7740 Nibe,1948-07-23,3716 5026,johan58@example.org,False,True,928615,DK
750,Malthe Mikkelsen,Vindruevej 54 3824 Otterup,1972-03-28,11684907,matthiasolesen@example.org,False,True,356233,DK
751,Prof. Aage Klausen,Åvej 246 7272 Stensved,1991-03-24,9171 5586,jepsenkirstin@example.com,False,False,868617,DK
752,Gunhild Paulsen,Lerchenborggade 5 4771 Solbjerg,1970-08-28,2124 4767,nnielsen@example.org,False,True,510753,DK
753,Kristian Bech-Dam,Fåborgstræde 48 3355 Gadstrup,1933-01-20,2530 4074,ejespersen@example.net,False,False,31877,DK
754,Prof. Stefan Iversen,Ragnavej 20 7306 Espergærde,1992-07-29,+45 59800716,josefine22@example.org,False,True,991371,DK
755,Hr Boris Jepsen,Nærumstræde 63 3955 Nørre Nebel,1962-02-12,+45 4011 2621,qchristiansen@example.org,False,True,433208,DK
756,Simon Frandsen,Kulbane Allé 442 8392 Hobro,1973-05-27,+45 7281 9467,zmortensen@example.org,False,True,65551,DK
757,Klara Karlsen,Højdestræde 1 8217 Sejerø,1942-11-28,+45 62468846,laursenbrian@example.com,False,True,475477,DK
758,Univ.Prof. Amalie Klausen,Kristianiagade 9 1783 Løgstør,1961-07-17,38 13 23 04,piaandresen@example.net,False,True,222586,DK
759,Carla Thorsen-Mikkelsen,Hasselgade 71 1773 Ebberup,1958-07-28,12612578,svendsenrandi@example.org,False,False,877935,DK
760,Nick Mortensen,Stevnsvej 57 7707 Tårs,2004-09-23,+45 75 45 81 88,valdemar42@example.net,False,True,149366,DK
761,Åbjørn Friis,Rentemestervej 9 4342 Stenstrup,1966-08-14,+45 54 43 48 41,oveeriksen@example.com,False,False,217894,DK
762,Carsten Christoffersen-Mathiasen,Lipkesgade 96 9093 Millinge,1957-05-30,+45 03475158,inga04@example.com,False,True,778047,DK
763,Dr. Dina Christensen,Lysefjordsvej 943 9172 Roskilde,1982-07-01,02 12 25 73,mollerjohan@example.org,False,True,838323,DK
764,Ulrike Jepsen,Skelbækgade 854 9276 Egtved,1970-07-11,+45 60240478,pholm@example.com,False,True,527017,DK
765,Julius Berg,Hansstedvej 109 2519 Sønder Stenderup,1989-12-27,+45 7708 2077,josephine09@example.com,False,False,435730,DK
766,Timmy Henriksen,Heklasvej 584 5669 Ørsted,1997-08-04,48 47 90 27,skovgundhild@example.net,False,True,820710,DK
767,Yan Henriksen,Jerichausgade 6 9163 Tim,1949-02-10,69 92 80 29,fkoch@example.org,False,True,819335,DK
768,Sys Thomsen,Tallinnstræde 450 3206 Charlottenlund,1964-01-16,1290 3072,mathiesensanne@example.org,False,True,305312,DK
769,Villads Christoffersen,Provste Allé 89 5127 Vanløse,1949-09-08,75618734,wlauridsen@example.com,False,True,115442,DK
770,Jarl Nielsen-Christoffersen,Baltikastræde 83 5020 Aalestrup,1999-03-07,+45 8314 4751,thygesenpete@example.com,False,True,456857,DK
771,Pia Bruun,Ballumvej 140 4257 Svinninge,1989-08-19,+45 2986 9735,andreasenniels@example.net,True,True,634239,DK
772,Christina Friis-Frandsen,Nørre Voldgade 52 7385 Høng,1987-08-03,+45 28 13 46 50,norgaardmette@example.net,False,True,715195,DK
773,Bøje Hansen,Billesborgvej 7 8923 Liseleje,1952-10-28,92617096,ucarlsen@example.net,False,True,270926,DK
774,Dr. Sofia Nielsen,Oliefabriksvej 9 1429 Hurup Thy,1941-03-03,+45 40 38 98 43,lauritsenvera@example.com,False,True,444254,DK
775,Peder Svendsen-Gregersen,Haraldsvej 4 8433 Videbæk,1974-09-03,9608 1747,gregersensoren@example.org,True,False,248384,DK
776,Valdemar Andersen-Lauridsen,Skovløber Allé 158 5446 Brovst,1956-08-14,+45 84336961,sussieeriksen@example.com,False,True,893561,DK
777,Lea Laursen,Åbakkegade 1 1542 Erslev,1997-08-22,88957789,jarl87@example.org,False,True,234431,DK
778,Xenia Rasmussen-Karlsen,Boltongade 96 6341 Hjallerup,1943-11-21,64 64 15 11,claus52@example.com,True,True,296674,DK
779,Univ.Prof. Martin Jacobsen,Sokkelundsvej 12 1930 Marstal,1933-10-22,+45 93 42 65 47,ulrik84@example.org,False,False,676655,DK
780,Dorthe Christensen,Knabrogade 65 6952 Helsingør,1956-06-07,6790 2001,jarllauridsen@example.com,False,True,148556,DK
781,Charlotte Mathiesen,Regitse Allé 8 6806 Bjerringbro,1993-02-14,+45 38 04 74 51,toftregitse@example.com,False,True,336241,DK
782,Brian Thygesen,Dalmose Allé 869 5733 Kongerslev,1956-02-03,7809 7223,oskarandresen@example.com,False,False,761957,DK
783,Nina Iversen,Absalonsvej 3 3693 Ørsted,1964-05-19,34525174,tim66@example.org,False,False,38015,DK
784,Anton Jespersen,Rug Allé 38 2494 Aulum,1938-10-03,+45 21865596,xthorsen@example.com,False,True,427344,DK
785,Johnny Steffensen,Førslevstræde 3 3726 Askeby,1992-08-07,03262246,mathiasenfrederik@example.net,False,True,364926,DK
786,Niels Karlsen-Hansen,Kaalundsvej 138 6572 Nørreballe,1958-05-19,+45 7339 6088,nannijacobsen@example.net,False,True,724318,DK
787,Hr Robin Henriksen,Hans Bogbindersgade 968 2042 Roskilde,1949-08-07,+45 30404880,nikolai18@example.com,False,True,756435,DK
788,Claus Østergaard,Rosmarinvej 33 6371 Jystrup,1949-03-18,56 80 55 89,uostergaard@example.com,False,True,542326,DK
789,Ulrik Overgaard,Lodistræde 5 3918 København,2004-01-24,34 35 76 33,johansenkatcha@example.org,False,True,361837,DK
790,Iben Dam,Grønløkke Allé 83 5940 Jordrup,1944-11-25,71 54 65 14,grasmussen@example.com,False,True,401963,DK
791,Werner Rasmussen,Husumvej 9 8919 Mørkøv,1970-01-21,+45 22 89 88 18,asta12@example.org,False,True,407972,DK
792,Univ.Prof. Johanne Jacobsen,Mimosavej 8 7967 Store Heddinge,1997-10-10,1662 3423,olsenleif@example.net,True,True,745866,DK
793,Lærke Lauritsen,Bedford Allé 1 7113 Flemming,1941-12-16,99 50 89 01,sanne60@example.com,False,True,590173,DK
794,Tammy Frederiksen,Lynettestræde 723 7726 Tølløse,1986-05-24,0539 8539,ove30@example.com,False,True,636751,DK
795,Prof. Michael Holm,Kjeldsgårdsvej 5 1409 Kongerslev,1993-12-07,+45 07 42 56 79,yrsaberg@example.com,False,True,882831,DK
796,Fru Katrine Olesen,Grenåvej 232 7914 Helsinge,1982-03-03,+45 8646 9581,nikolaj77@example.net,False,True,440066,DK
797,Inger Mikkelsen,Våningsvej 506 1597 Blommenslyst,1937-06-16,+45 9967 8188,mklausen@example.org,False,True,982170,DK
798,Gert Lauridsen,Skibelund Allé 641 7917 Erslev,2001-04-07,51 90 15 82,jpoulsen@example.org,False,True,661822,DK
799,Maiken Jacobsen-Kristensen,Sejrøstræde 31 4700 Græsted,1968-05-30,+45 13 90 37 04,winnilind@example.net,False,True,369820,DK
800,Philip Kristoffersen-Svendsen,Fragtvej 5 6384 Hørve,1976-03-12,5911 0435,mjessen@example.com,False,True,155267,DK
801,Stig Frandsen-Hermansen,Nordborggade 6 4941 Snedsted,1941-10-13,97 49 25 56,mathiesenbertil@example.com,False,True,371091,DK
802,Karoline Karlsen,Fuglefængervej 290 5824 Støvring,1950-12-21,6952 1035,christiansentammy@example.net,True,True,554994,DK
803,Curt Bach,Højdevangsvej 94 9580 Esbjerg,1991-07-21,+45 79756023,olfertcarlsen@example.org,False,False,372329,DK
804,Dr. Nicklas Svendsen,Tudskærgade 79 8803 Søndersø,1979-03-28,+45 5160 3700,athomsen@example.com,False,False,366367,DK
805,Univ.Prof. Tom Overgaard,Sankt Jørgensgade 737 6514 Humlebæk,1994-02-18,+45 29413741,simone91@example.net,False,True,354281,DK
806,Trine Lauridsen,Arabiensvej 3 3505 Værløse,1992-02-01,+45 94137955,charlottejakobsen@example.net,False,False,944205,DK
807,Dr. Christina Lassen,Fælledens Passagegade 57 2962 Randers,1994-06-05,+45 8377 1000,wpedersen@example.org,False,True,404423,DK
808,Emily Clausen-Thorsen,Admiralvej 264 6759 Ulstrup,2002-08-01,63 54 66 89,mortensenrobert@example.net,False,True,991229,DK
809,Albert Toft,Skjulhøj Allé 66 3479 Stouby,1992-05-26,+45 44977477,mmoller@example.com,False,True,53263,DK
810,Kristian Andresen,Retortvej 860 2971 Kibæk,1972-08-03,8261 6268,bachvictoria@example.com,False,True,829928,DK
811,Dr. Frida Olesen,Castbergsvej 9 7834 Holeby,1954-01-12,+45 52 48 37 48,joachim92@example.org,False,False,192570,DK
812,Fru Margit Jørgensen,Skovløbervej 359 8685 Askeby,2001-02-20,+45 28836664,amalie59@example.net,False,True,288110,DK
813,Aksel Jensen,Bøhmensgade 5 6981 Trustrup,1964-06-19,86279584,sonjasteffensen@example.org,False,True,43463,DK
814,Michelle Sørensen,Sassnitzvej 149 3741 Millinge,1969-02-27,19 08 13 94,ykristiansen@example.net,True,True,379547,DK
815,Berta Koch-Søndergaard,Danstrupstræde 7 2788 Spenstrup,2001-09-23,+45 06 07 33 98,mikkelsenlaurits@example.org,True,True,1372,DK
816,Jeffrey Collins,Janíkove role 804 880 76 Hurbanovo,1981-04-04,+421 940 437 170,sherrymoore@example.org,False,False,892889,SK
817,Eric Welch,Bahniatková 465 095 15 Liptovský Peter,1995-02-14,+421 940 363 346,cwalker@example.net,False,True,851045,SK
818,Eric Miller,Šagátova 5 815 03 Pobedim,1936-05-10,+421 906 398 421,perezthomas@example.net,False,True,2285,SK
819,Daniel Green,Odborárske námestie 1 963 37 Okružná,1998-12-09,+421 906 720 516,rittercatherine@example.org,False,True,179544,SK
820,Steven Ray,Pod skalou 18 961 45 Železník,1995-03-06,+421 948 765 795,brockjennifer@example.org,True,True,428124,SK
821,Ricky Thomas,Koreňová 299 037 51 Železník,1952-07-01,+421 2 16015230,palmeralyssa@example.org,False,True,821195,SK
822,Roberto Hudson,Jégého 44 919 62 Dolný Hričov,1988-10-06,+421 47 489 8171,ebradley@example.com,False,True,787883,SK
823,Katherine Le,Šťastná 441 804 88 Oravský Podzámok,1991-07-23,+421 949 877 014,davidsondarren@example.com,False,True,896583,SK
824,William Harrington,Senická 22 900 61 Kurov,1952-02-18,+421 2 09632209,lcampbell@example.com,False,True,432109,SK
825,Karl Hurley,Nad Sihoťou 133 890 51 Sása,1949-09-13,+421 2 45592867,christian87@example.com,False,True,161824,SK
826,Ryan Morrow,Wolkrova 69 086 36 Ražňany,1969-06-21,+421 940 303 550,jjennings@example.org,False,True,868764,SK
827,Cory Perry,Jaseňová 62 976 08 Trebichava,1939-06-02,+421 51 124 8261,cameron85@example.net,True,True,1182,SK
828,Michael Rodriguez,Drobného 279 876 27 Kolinovce,1993-06-29,+421 940 973 480,jleonard@example.com,False,True,43640,SK
829,Matthew Lang,Zámocké schody 43 046 71 Horná Strehová,1945-04-23,+421 944 582 194,gibbskimberly@example.com,False,False,605933,SK
830,Michelle Washington,Boragová 26 005 76 Točnica,1992-03-21,+421 2 85776200,kingnicole@example.org,False,True,442478,SK
831,Debra Walker,Tvarožkova 38 039 53 Vaďovce,1976-03-22,+421 949 855 132,olarson@example.com,False,False,573567,SK
832,Michael Miller,Kvetinárska 8 813 73 Kuzmice,1938-08-19,+421 2 38083247,ujennings@example.net,False,False,511782,SK
833,Tracy Carr,Hasičská 9 851 15 Lúčky,1976-08-31,+421 53 724 9242,tjones@example.net,False,True,892015,SK
834,Reginald Peck,Gajarská 530 967 59 Rakovo,1947-11-20,+421 58 777 7094,ramosbailey@example.com,False,True,192898,SK
835,Lawrence Newman MD,Prasličková 2 833 84 Kožany,1987-02-01,+421 905 893 543,charles79@example.com,False,True,28945,SK
836,Shelby Brown MD,Na pasekách 591 002 62 Hranovnica,1974-09-18,+421 949 940 607,cbrown@example.com,True,True,280779,SK
837,Sarah Stewart,Nad kúriou 8 818 24 Miloslavov,1950-03-02,+421 44 115 1453,michaelharris@example.com,True,True,667546,SK
838,David Scott,Furdekova 310 933 65 Ovčiarsko,1990-12-11,+421 944 874 980,campbellgary@example.net,False,True,241715,SK
839,Patrick Baxter,Toryská 930 804 69 Levoča,2000-01-04,+421 948 120 391,tjackson@example.org,False,True,489282,SK
840,Albert White,Pri Habánskom mlyne 873 879 18 Mikušovce,1971-05-25,+421 949 971 059,burnettalexis@example.com,False,True,643620,SK
841,Christopher Serrano,Námestie Rodiny 991 920 19 Chtelnica,1957-04-16,+421 919 520 129,ssmith@example.org,False,True,581802,SK
842,Dawn Webster,Jiskrova 67 966 66 Kráľ,1997-04-07,+421 949 397 856,mpatton@example.com,False,False,464544,SK
843,Mario Wilson,Jasná 523 922 73 Kalonda,1992-11-02,+421 2 49316235,lisafischer@example.com,False,True,463650,SK
844,Eric Walker,Jakabova 35 857 10 Zlatníky,1948-09-22,+421 948 801 631,lsmith@example.com,False,True,98510,SK
845,Stefanie Vang,Nemčíkova 156 929 11 Zlatná na Ostrove,1945-08-30,+421 2 35657211,jamesmoore@example.com,False,True,818681,SK
846,Shannon Adkins,Hlinická 30 850 46 Soblahov,1933-02-20,+421 949 998 429,ycolon@example.org,False,True,812153,SK
847,Matthew Pierce,Mišíkova 82 998 54 Paňovce,1971-08-23,+421 45 716 9642,ana39@example.com,False,True,321152,SK
848,Richard Gibson,Mlynská dolina 76 926 72 Blatné Revištia,1968-09-29,+421 949 816 568,guzmanbrianna@example.com,False,True,645652,SK
849,Ian Rogers,Vrakunská cesta 62 865 85 Šemetkovce,1967-04-14,+421 915 085 284,ujohnson@example.org,False,True,306067,SK
850,Eric Carter,Ďatelinová 714 891 72 Vinica,1935-03-05,+421 940 182 156,dmoore@example.com,False,True,980859,SK
851,Anita Engström,Skogsvägen 985 58529 Södertälje,1936-01-08,08-059 55 08,mikael08@example.org,True,False,504325,SE
852,Helena Eklund,Ekvägen 5 63032 Borås,1974-04-23,08-731 695 80,xjohansson@example.net,False,True,269182,SE
853,Johan Gustavsson,Ekgatan 5 83066 Luleå,1986-03-08,+46 (0)8 025 322 62,oveandersson@example.org,False,False,324664,SE
854,Britt Andersson,Storstigen 8 38664 Trollhättan,1956-10-27,+46 (0)806 556 71,brittajohansson@example.org,False,True,353033,SE
855,Erik Johansson,Storgatan 6 49588 Kalmar,1996-01-30,0727-53 28 88,grosen@example.net,False,True,386814,SE
856,Ingvar Andersson,Bäcktorget 95 76857 Varberg,2004-12-05,082-07 64 83,goran28@example.com,False,True,59811,SE
857,Linnéa Olsson,Skoltorget 609 79393 Uddevalla,1988-12-20,056-447 97 45,thomas84@example.com,False,True,173453,SE
858,Kristina Boman,Parkgränd 9 50948 Eskilstuna,1993-07-12,+46 (0)49 66 55 35,johanssonulla@example.org,False,True,969201,SE
859,Aina Andersson,Bäcktorget 351 84605 Varberg,1937-11-04,0670-103 92,jessicamagnusson@example.net,False,False,466741,SE
860,Mats Eriksson,Fabriksstigen 34 68167 Uddevalla,1988-11-22,08-27 08 22,kjohansson@example.net,False,False,699897,SE
861,Henrik Börjesson,Industrigränd 714 25114 Stockholm,1980-02-10,+46 (0)8 355 435 11,ingridmansson@example.net,True,True,414545,SE
862,Asta Lindberg,Järnvägsgatan 01 81652 Umeå,1933-03-27,008-810 08 17,philiperiksson@example.com,False,True,899907,SE
863,Kurt Holmström,Skogsgränd 83 75727 Lund,1988-04-20,+46 (0)8 081 483 86,richardsjoberg@example.com,False,True,95783,SE
864,Anders Björklund,Trädgårdsstigen 89 82727 Lidingö,1966-05-10,0413-28 74 23,kristinaskoglund@example.org,False,True,910403,SE
865,Knut Bengtsson,Ekvägen 07 19287 Mölndal,1938-02-13,+46 (0)10 83 69 29,klas98@example.org,False,True,874050,SE
866,Frida Petersson,Furugränd 84 44350 Uddevalla,1964-12-18,+46 (0)751 654 30,holmbergviola@example.net,False,True,878992,SE
867,Birger Nielsen,Stationsstigen 799 92787 Lidingö,1953-10-15,+46 (0)241 496 42,lars44@example.org,False,True,528250,SE
868,Vilhelmina Johansson,Kyrkgatan 24 45934 Karlskrona,1979-05-26,+46 (0)989 684 15,elisabethpaulsson@example.org,False,True,62116,SE
869,Emilia Olsson,Industrigränd 29 98804 Luleå,1977-05-01,08-86 14 07,bengtssonsara@example.org,False,True,515648,SE
870,Hans Olsson,Stationsvägen 27 28017 Varberg,1979-05-26,025-01 92 58,johanssonper@example.com,False,True,651608,SE
871,Jenny Nyman,Bäckvägen 43 41362 Stockholm,1990-03-18,+46 (0)172 245 76,sjohansson@example.com,False,True,5651,SE
872,Kristina Johansson,Trädgårdsvägen 724 26887 Kristianstad,1953-10-31,+46 (0)96 81 68 88,jpetersson@example.com,False,False,660083,SE
873,Annette Lindholm,Idrottstorget 455 54527 Skellefteå,1952-12-18,076-01 47 66,svenssongunnar@example.net,False,True,396049,SE
874,Inger Nyberg,Fabriksgatan 87 71584 Skellefteå,1947-08-28,08-433 182 76,smagnusson@example.org,False,True,792183,SE
875,Alice Svensson,Villagränd 1 61428 Kalmar,1977-08-04,+46 (0)63 06 01 99,catarinaeriksson@example.org,False,True,402330,SE
876,Helene Öberg,Skogsgatan 51 17497 Linköping,1945-05-07,+46 (0)16 74 69 07,tommylarsson@example.net,False,True,480991,SE
877,Agneta Karlsson,Backvägen 4 68012 Piteå,2004-12-03,068-72 76 78,onilsson@example.org,False,True,176595,SE
878,Berit Olsson,Furustigen 611 91808 Landskrona,1979-05-27,0850-75 20 93,olindgren@example.net,False,True,791062,SE
879,Kristina Sjöström,Kyrkgatan 793 65342 Ängelholm,1980-09-02,0515-13 87 39,petterssonann@example.net,False,True,111508,SE
880,Kjell Lundgren,Järnvägsvägen 245 26087 Alingsås,1940-05-31,059-63 48 75,mattssonhanna@example.net,False,True,567713,SE
881,Karin Larsson,Kyrkogatan 7 78737 Uppsala,1981-09-14,+46 (0)8 852 727 40,magnussonsara@example.com,False,False,712810,SE
882,Margareta Eriksson,Industrigränd 0 65238 Växjö,1948-08-16,+46 (0)8 863 278 22,axelmansson@example.com,False,True,687372,SE
883,Tage Hansson,Strandvägen 7 45435 Malmö,1961-05-09,08-60 12 87,sjoberglars@example.org,False,True,541973,SE
884,Anna Jansson,Kyrkovägen 340 52385 Malmö,1946-11-25,08-468 880 93,anderssonsonja@example.com,False,False,778929,SE
885,Erik Persson,Trädgårdsvägen 9 94185 Kristianstad,1973-04-22,0960-578 25,elisabeth51@example.com,False,True,437580,SE
886,Jan Friberg,Kvarntorget 583 15963 Kalmar,1953-02-06,08-89 05 90,karlssonemil@example.org,False,True,989103,SE
887,Olov Sundberg,Fabriksvägen 4 73492 Skellefteå,1992-02-12,096-01 01 12,qgustafsson@example.net,False,False,509010,SE
888,Fredrik Andersson,Kyrkogatan 563 55927 Skellefteå,1989-05-08,086-111 99 38,aeriksson@example.net,False,False,158799,SE
889,Ulla Gustavsson,Villavägen 7 72429 Lidingö,1945-11-17,019-22 62 90,lennart20@example.net,True,False,626524,SE
890,Åsa Karlsson,Granstigen 662 67594 Karlskoga,1945-12-09,08-590 447 66,mnilsson@example.net,False,False,697461,SE
891,Ebba Andersson,Genvägen 7 63497 Alingsås,1933-12-10,08-02 65 86,kristina68@example.org,False,True,13791,SE
892,Louise Eriksson,Stortorget 0 56144 Trollhättan,2002-07-21,0622-085 30,janssonerik@example.com,False,True,913943,SE
893,Bo Falk,Kvarngränd 7 17804 Kalmar,1972-02-23,08-55 92 72,stig84@example.com,True,True,148891,SE
894,Åke Forslund,Ekgränd 203 24222 Göteborg,1938-05-03,0767-710 56,tureenglund@example.net,False,True,787578,SE
895,Elisabet Davidsson,Björktorget 81 78405 Östersund,1987-05-01,048-10 51 38,linnealarsson@example.com,False,False,689462,SE
896,Kristina Johansson,Parktorget 6 88661 Borlänge,1975-02-27,+46 (0)67 87 31 42,arne33@example.com,False,True,912709,SE
897,Otto Lundgren,Järnvägsvägen 351 54647 Lidköping,1990-12-19,0585-04 12 12,johanssonkjell@example.org,False,True,857851,SE
898,Eleonora Carlsson,Åkergatan 66 90832 Sundsvall,1951-08-07,0860-63 38 42,rpettersson@example.org,False,True,1458,SE
899,Göran Samuelsson,Furugatan 66 21399 Piteå,1948-08-18,009-593 93 79,lars-eriklundgren@example.org,False,True,458084,SE
900,Gunnar Norberg,Industrivägen 66 78498 Linköping,1952-09-29,042-81 81 05,sandersson@example.net,False,True,1358,SE
